Filename,WC,exam,in_class,mealtimes,socializing,at_work,schedule,coursework,at_home,downtime,relationships
79_1_1.txt,97,0,0,0,1.03,1.03,0,0,0,0,1.03
79_1_2.txt,90,5.56,3.33,1.11,0,1.11,2.22,0,1.11,2.22,0
79_1_3.txt,73,2.74,0,0,2.74,2.74,0,5.48,0,6.85,0
79_2_1.txt,146,0,0,0.68,0.68,1.37,2.74,0,8.22,0.68,0.68
79_2_2.txt,150,0,0,2,1.33,0,0,0,1.33,0.67,2
79_2_3.txt,130,3.08,1.54,1.54,2.31,2.31,0,0.77,0.77,6.15,1.54
79_4_1.txt,222,0.45,0.9,0.9,1.8,1.35,1.35,2.7,2.25,1.35,1.8
79_4_2.txt,196,1.53,0,1.53,0.51,4.08,1.02,3.57,5.61,1.53,1.02
79_4_3.txt,200,0.5,0.5,0,6.5,1,3.5,0,2,1,5.5
8_1_1.txt,53,0,0,0,0,5.66,0,1.89,0,0,1.89
8_1_2.txt,28,0,3.57,0,0,7.14,7.14,7.14,7.14,0,0
8_1_3.txt,56,0,0,0,3.57,3.57,3.57,1.79,3.57,3.57,0
8_2_1.txt,49,0,0,0,2.04,6.12,4.08,2.04,2.04,0,2.04
8_2_2.txt,44,0,0,0,0,2.27,2.27,0,2.27,0,0
8_2_3.txt,55,0,0,1.82,1.82,3.64,1.82,3.64,1.82,1.82,0
8_3_1.txt,24,0,4.17,0,0,0,4.17,0,4.17,0,0
8_3_2.txt,15,0,0,6.67,0,6.67,0,0,6.67,0,0
8_3_3.txt,45,0,0,4.44,2.22,2.22,0,0,6.67,2.22,0
80_1_1.txt,158,1.9,1.27,1.27,1.9,0,1.9,1.27,1.27,0,0
80_1_2.txt,119,1.68,0.84,0,1.68,3.36,3.36,3.36,1.68,0.84,0.84
80_1_3.txt,129,0.78,0,0.78,6.98,0,0,0,1.55,1.55,2.33
80_2_1.txt,146,1.37,1.37,0,1.37,0.68,2.05,0,3.42,0,1.37
80_2_2.txt,128,1.56,2.34,0.78,0,0.78,1.56,3.91,0.78,0.78,0.78
80_2_3.txt,165,1.21,0,1.82,7.27,1.21,1.82,0,5.45,1.21,3.64
80_3_1.txt,180,0,0.56,0,2.22,3.33,3.33,1.11,2.78,0.56,2.78
80_3_2.txt,166,0.6,0.6,0,1.2,0,1.2,0.6,1.2,0.6,0.6
80_3_3.txt,147,0.68,0.68,6.8,4.76,2.04,0.68,0,0,4.08,3.4
81_1_1.txt,214,7.01,5.61,0.47,2.34,0.47,3.27,0.93,1.87,0.93,0.47
81_1_2.txt,175,0.57,0,0,0.57,2.29,2.86,0.57,4,0.57,0
81_1_3.txt,233,0,0,0.86,0,1.72,0.43,0.43,1.72,0,0
81_2_1.txt,145,6.9,6.21,0,2.76,0.69,3.45,2.07,1.38,0,2.07
81_2_2.txt,90,0,0,3.33,2.22,1.11,0,0,0,1.11,3.33
81_2_3.txt,186,1.61,0.54,2.69,2.69,0.54,0,0.54,0,0.54,1.08
81_3_1.txt,291,0.69,0,0,3.09,2.06,0,2.41,2.06,0.34,2.06
81_3_2.txt,108,0,2.78,2.78,0.93,0.93,2.78,0,0.93,0.93,0.93
81_3_3.txt,293,0.68,0.68,0,1.02,1.02,0,1.02,0,1.71,0.68
82_1_1.txt,90,0,0,0,0,0,4.44,0,4.44,0,0
82_1_2.txt,75,0,0,0,0,5.33,1.33,0,2.67,0,0
82_1_3.txt,70,4.29,0,1.43,0,1.43,0,2.86,0,4.29,0
82_2_1.txt,118,5.93,7.63,0,0,0.85,0,0,0,0,0
82_2_2.txt,100,2,0,1,0,0,0,2,0,1,0
82_2_3.txt,118,0.85,2.54,0.85,2.54,4.24,0.85,0,0.85,0,0.85
82_3_1.txt,193,1.55,0,0,2.07,0.52,0,0.52,0,1.55,0
82_3_2.txt,103,0,0.97,2.91,1.94,0,0,0,0,0,2.91
82_3_3.txt,181,1.66,0,0,0.55,1.1,0.55,0,2.21,0,0.55
83_1_1.txt,75,0,0,8,1.33,2.67,2.67,0,2.67,2.67,2.67
83_1_2.txt,104,0.96,1.92,0,0,0,0,0,1.92,0,1.92
83_1_3.txt,92,1.09,0,0,2.17,0,3.26,0,5.43,0,2.17
83_2_1.txt,120,3.33,0,1.67,0,0.83,0.83,0.83,0,1.67,0.83
83_2_2.txt,122,0.82,1.64,0.82,0,2.46,0.82,0,0,1.64,0.82
83_2_3.txt,133,0.75,0.75,0.75,2.26,2.26,1.5,0,1.5,5.26,0.75
83_3_1.txt,205,0.49,0,0,0.49,0.98,4.39,0,0.98,0,0.49
83_3_2.txt,145,0,0,5.52,1.38,0,1.38,0,0,0.69,2.76
83_3_3.txt,246,0.81,0.41,0,0.41,0.41,0.41,0,2.03,0.41,0.81
84_1_1.txt,76,6.58,1.32,0,2.63,3.95,2.63,2.63,0,0,3.95
84_1_2.txt,62,0,0,4.84,0,3.23,1.61,0,0,0,0
84_1_3.txt,194,0.52,0,0,3.09,0,1.55,1.55,1.55,0,0.52
84_2_1.txt,174,5.17,5.75,0,2.3,0.57,0,0,1.15,0,1.15
84_2_2.txt,82,0,0,4.88,2.44,3.66,0,1.22,0,2.44,4.88
84_2_3.txt,212,0,0,1.89,2.36,0.94,0.94,0,0.47,0,3.77
84_3_1.txt,144,0,0,0,0,2.08,2.08,0.69,4.17,0,0
84_3_2.txt,109,0,0,5.5,2.75,0.92,0.92,2.75,0,1.83,1.83
84_3_3.txt,316,0,0,0.63,4.11,1.58,0.32,2.85,0.63,0.95,0.63
9_1_1.txt,74,9.46,1.35,0,0,1.35,1.35,0,4.05,0,0
9_1_2.txt,74,2.7,2.7,0,0,0,1.35,0,0,0,0
9_1_3.txt,124,2.42,0,0.81,0,0,0.81,0,0,4.03,0
9_2_1.txt,146,6.16,4.11,0,0.68,0.68,0.68,0,2.05,0,0.68
9_2_2.txt,73,0,0,0,0,0,0,1.37,0,0,0
9_2_3.txt,138,0,0,0.72,2.9,1.45,0.72,1.45,1.45,2.17,0.72
9_3_1.txt,122,4.1,0,0,0.82,1.64,2.46,2.46,0.82,1.64,0.82
9_3_2.txt,149,0,0,2.68,2.01,0.67,2.68,2.01,0.67,0.67,0.67
9_3_3.txt,271,0,0,1.11,1.48,0.74,0.74,0.74,1.11,0.37,0.37
